coach,seasons,is_active,games,wins,losses,ties,playoff_births,games_playoff,wins_playoff,losses_playoff,ties_playoff,games_superbowl,wins_superbowl,ats_pct,ats_return,ats_risked,avg_pf,avg_pa,avg_margin,avg_spread,ats_pct_home,ats_pct_away,ats_pct_playoff,ats_pct_favorite,ats_pct_underdog,ats_pct_div,ats_pct_non_div,ats_pct_bye,ats_pct_dome,ats_roi,win_pct,win_pct_playoff,teams,pfr_coach_image_url,pfr_coach_tree_hired_by,pfr_coach_tree_hired
Todd Haley,3,0,46.0,19.0,27.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,-2.300000000000002,50.6,18.26087,23.586956,-5.326087,3.7391305,0.43478260869565216,0.5652173913043478,0.0,0.2857142857142857,0.59375,0.375,0.5666666666666667,0.6666666666666666,0.3333333333333333,-0.04545454545454549,0.41304347826086957,0.0,"['{""team"" : ""KC"", ""color"" : ""#E31837""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/HaleTo0c_2018.jpg,"GrohAl0,JackHu0,JaurDi0,ParcBi0,TomlMi0,WhisKe0","CrenRo0,SiriNi0,ThomEm0,ZornJi0"
Pat Shurmur,5,0,65.0,19.0,46.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5161290322580645,-1.0000000000000027,71.5,19.461538,24.123077,-4.6615386,3.5,0.36666666666666664,0.65625,,0.5333333333333333,0.5106382978723404,0.5416666666666666,0.5,0.75,0.6666666666666666,-0.013986013986014022,0.2923076923076923,,"['{""team"" : ""CLE"", ""color"" : ""#FF3C00""}', '{""team"" : ""NYG"", ""color"" : ""#0B2265""}', '{""team"" : ""PHI"", ""color"" : ""#004C54""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/ShurPa0c_2021.jpg,"FangVi0,KellCh0,ReidAn0,SpagSt0,ZimmMi0","ChilBr0,JaurDi0,RhodRa0,TaboCh0"
David Shula,5,0,71.0,19.0,52.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2676056338028169,,,,"JohnJi0,ShulDo0,WychSa0","CoslBr0,MoelGa0,WillRi0"
Vic Fangio,3,0,49.0,19.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306122448979592,0.699999999999998,53.900000000000006,19.183674,22.12245,-2.9387755,2.5408163,0.56,0.5,,0.4375,0.5757575757575758,0.3888888888888889,0.6129032258064516,1.0,0.375,0.012987012987012948,0.3877551020408163,,"['{""team"" : ""DEN"", ""color"" : ""#002244""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/FangVi0c_2021.jpg,"BillBr0,CapeDo0,FoxxJo0,HarbJi0,HarbJo0,McDaMi0,MoraJi0,NagyMa0,SiriNi0","MuncMi0,ShurPa0,StalBr0"
Mike Singletary,3,0,40.0,18.0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5405405405405406,1.2999999999999985,44.0,19.45,20.125,-0.675,0.4375,0.6111111111111112,0.47368421052631576,,0.45454545454545453,0.6666666666666666,0.6,0.5,0.5,0.7142857142857143,0.02954545454545451,0.45,,"['{""team"" : ""SF"", ""color"" : ""#AA0000""}']",,"BillBr0,FishJe0,FrazLe0,NolaMi0","GaseAd0,JoseVa0,MartMi0,TomsJi0"
Mike Nolan,4,0,55.0,18.0,37.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43636363636363634,-10.100000000000003,60.50000000000001,16.618181,25.454546,-8.836364,6.2909093,0.4642857142857143,0.4074074074074074,,0.4,0.44,0.55,0.37142857142857144,0.0,0.625,-0.16694214876033062,0.32727272727272727,,"['{""team"" : ""SF"", ""color"" : ""#AA0000""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/NolaMi0c_2020.jpg,"BillBr0,GrohAl0,McCaMi0,McCoMi1,McDaJo0,PaytSe0,ReevDa0,SmitMi0,SparTo0,TurnNo0","GaseAd0,JoseVa0,MartMi0,McAdBe0,McCaMi0,SingMi0,TomsJi0,TurnNo0"
Sammy Baugh,3,0,42.0,18.0,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.42857142857142855,,,,GilmHa0,
Bill Johnson,3,0,33.0,18.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5454545454545454,,,,"AlbeFr0,BrowPa0,ChriJa0,ClarMo0,HickHo0,McKaJo0,WychSa0","McCoMi0,StudCh0,WinnCh0"
Darryl Rogers,4,0,58.0,18.0,40.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3103448275862069,,,,,"FontWa0,ModzDi0"
Otto Graham,3,0,42.0,17.0,22.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.40476190476190477,,,,,"HughEd0,McCoMi0"
Dave McGinnis,4,0,57.0,17.0,40.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4074074074074074,-13.200000000000003,60.50000000000001,15.363636,25.618181,-10.254545,6.1,0.5,0.32142857142857145,,0.3333333333333333,0.4166666666666667,0.391304347826087,0.41935483870967744,0.3333333333333333,0.25,-0.2181818181818182,0.2982456140350877,,"['{""team"" : ""ARI"", ""color"" : ""#97233F""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/McGiDa0c_2017.jpg,"DitkMi0,FishJe0,MuncMi0,TobiVi0,WannDa0","KuhlHa0,TresMa0"
Al Saunders,3,0,39.0,17.0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4358974358974359,,,,"AlleDe0,CoryDo0,GibbJo0,HarbJo0,JackHu0,LineSc0,MartMi0,PhilJo0,SchoMa0,VermDi0","CunnGu0,MoraJi1"
Tom Cable,3,0,44.0,17.0,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-2.200000000000002,48.400000000000006,18.0,23.568182,-5.568182,6.1363635,0.45454545454545453,0.5454545454545454,,0.3333333333333333,0.5263157894736842,0.7333333333333333,0.3793103448275862,0.0,0.3333333333333333,-0.04545454545454549,0.38636363636363635,,"['{""team"" : ""OAK"", ""color"" : ""#000000""}', '{""team"" : ""OAK"", ""color"" : ""#000000""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/CablTo0c_2017.jpg,"CarrPe0,GrudJo0,KiffLa0,MoraJi1","FassJo0,JackHu0"
Lisle Blackbourn,4,0,48.0,17.0,31.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3541666666666667,,,,,"McLeRa0,RymkLo0"
Bill Austin,4,0,56.0,17.0,36.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.30357142857142855,,,,"AlleGe0,DoolJi0,HollBo0,LombVi0,PerkRa0,SvarHa0,WaltJo0","McCoMi0,SvarHa0,TaylHu0"
Dewey Scanlon,4,0,36.0,17.0,15.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4722222222222222,,,,,
Elgie Tobin,2,0,23.0,16.0,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6956521739130435,,,,,
Adam Walsh,2,0,22.0,16.0,5.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.7272727272727273,1.0,,,,"ConkRe0,SnydBo0"
Gunther Cunningham,2,0,32.0,16.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,-3.7000000000000015,35.2,23.28125,21.125,2.15625,-0.328125,0.5625,0.375,,0.4444444444444444,0.5,0.5625,0.375,0.0,0.0,-0.1051136363636364,0.5,,"['{""team"" : ""KC"", ""color"" : ""#E31837""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/CunnGu0c_2017.jpg,"CaldJi0,CoryDo0,EdwaHe0,FishJe0,HennDa0,HuntHa0,KushFr0,SaunAl0,SchoMa0,SchwJi0,ShelAr0,VermDi0",VittJo0
Turk Edwards,3,0,35.0,16.0,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.45714285714285713,,,,"BergDu0,DeGrDu0,FlahRa0","BallHe0,MillWa0,ShauCl0"
Norm Barry,2,0,26.0,16.0,8.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6153846153846154,,,,,
Milan Creighton,4,0,46.0,16.0,26.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.34782608695652173,,,,,HandPh0
Rick Forzano,3,0,32.0,15.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.46875,,,,"McCaDo0,WinnCh0","BeliBi0,BerrRa0,BugeJo0,GlanJe0,HollBo0,KhayEd0,ShipKe0"
Earl Potteiger,3,0,31.0,15.0,12.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4838709677419355,,,,,
Dave Campo,3,0,48.0,15.0,33.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48936170212765956,-3.400000000000002,52.800000000000004,15.770833,21.416666,-5.6458335,4.1458335,0.5416666666666666,0.43478260869565216,,0.2,0.5675675675675675,0.5238095238095238,0.46153846153846156,0.25,0.3333333333333333,-0.06439393939393943,0.3125,,"['{""team"" : ""DAL"", ""color"" : ""#002244""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/CampDa0c_2017.jpg,"DaviBu0,DelRJa0,GailCh0,GarrJa0,JohnJi0,PhilWa0,SwitBa0","CoslBr0,ZimmMi0"
Matt Eberflus,3,0,51.0,15.0,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4772727272727273,-4.3000000000000025,56.1,19.529411,23.764706,-4.2352943,3.764706,0.5909090909090909,0.36363636363636365,,0.625,0.4444444444444444,0.4117647058823529,0.5185185185185185,0.6666666666666666,0.5,-0.07664884135472375,0.29411764705882354,,"['{""team"" : ""CHI"", ""color"" : ""#0B162A""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/EberMa0c_2021.jpg,"GarrJa0,MangEr0,ReicFr0,SchoBr0",BrowTh0
Nick Saban,2,0,32.0,15.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,-7.900000000000002,35.2,18.0625,18.75,-0.6875,1.28125,0.375,0.4375,,0.3333333333333333,0.45,0.16666666666666666,0.55,0.5,0.6666666666666666,-0.22443181818181823,0.46875,,"['{""team"" : ""MIA"", ""color"" : ""#008E97""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/SabaNi0c_2017.jpg,"BeliBi0,GlanJe0","CapeDo0,GarrJa0,LineSc0,MulaMi0,QuinDa0"
Mike White,2,0,32.0,15.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.46875,,,https://www.pro-football-reference.com/req/20230307/images/headshots/WhitMi0c_2017.jpg,"McCuPe0,ShelAr0,VermDi0,WalsBi0","BugeJo0,FoxxJo0"
Ed Weir,2,0,26.0,15.0,7.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5769230769230769,,,,,
Mike Macdonald,2,1,23.0,14.0,9.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.43478260869565216,-4.300000000000001,25.3,23.52174,21.086956,2.4347825,-0.39130434,0.25,0.6363636363636364,,0.4,0.46153846153846156,0.5,0.4,1.0,0.6,-0.1699604743083004,0.6086956521739131,,"['{""team"" : ""SEA"", ""color"" : ""#002244""}']",,HarbJo0,FrazLe0
Gus Bradley,4,0,62.0,14.0,48.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3898305084745763,-16.6,68.2,18.258064,26.903225,-8.645162,5.645161,0.3,0.4827586206896552,,0.4444444444444444,0.38,0.55,0.3076923076923077,0.75,0.3333333333333333,-0.2434017595307918,0.22580645161290322,,"['{""team"" : ""JAX"", ""color"" : ""#006778""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/BradGu0c_2018.jpg,"CarrPe0,GrudJo0,LynnAn0,MoraJi1,ReicFr0,ShanKy0,SteiSh0","HackNa0,MarrDo0,SaleRo0"
Mike Riley,3,0,48.0,14.0,34.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46808510638297873,-5.500000000000002,52.800000000000004,18.125,22.4375,-4.3125,3.0625,0.375,0.5652173913043478,,0.4166666666666667,0.5151515151515151,0.5217391304347826,0.4166666666666667,1.0,0.75,-0.10416666666666669,0.2916666666666667,,"['{""team"" : ""LAC"", ""color"" : ""#007BC7""}', '{""team"" : ""LAC"", ""color"" : ""#007BC7""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/RileMi0c_2017.jpg,HaslJi0,"BugeJo0,TurnNo0"
Jonathan Gannon,3,1,40.0,14.0,26.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.575,4.299999999999999,44.0,21.5,24.025,-2.525,3.3625,0.55,0.6,,0.4,0.6333333333333333,0.42857142857142855,0.6538461538461539,0.0,0.625,0.0977272727272727,0.35,,"['{""team"" : ""ARI"", ""color"" : ""#97233F""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/GannJo0c_2021.jpg,"MuncMi0,PetrBo0,ReicFr0,SiriNi0,SpagSt0,ZimmMi0",
Jim Thorpe,4,0,41.0,14.0,25.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.34146341463414637,,,,,
Clark Shaughnessy,2,0,25.0,14.0,8.0,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.56,0.0,,,"DrisPa0,EdwaTu0,HalaGe0","HickHo0,StydJo0"
Punk Berryman,2,0,25.0,14.0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.56,,,,,
Ray Handley,2,0,32.0,14.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4375,,,https://www.pro-football-reference.com/req/20230307/images/headshots/HandRa0c_2017.jpg,ParcBi0,"BrunFr0,CrenRo0,ErhaRo0,FassJi0,GrohAl0,RustRo0"
Bo McMillin,4,0,38.0,14.0,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3684210526315789,,,,,"ParkRa0,TrimJi0,WilsGe0"
John McVay,3,0,37.0,14.0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3783783783783784,,,,,"InfaLi0,ModzDi0,SchoMa0"
Ray Richards,3,0,36.0,14.0,21.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3888888888888889,,,,"McLeRa0,MoleKe0,PoolHa0,StydJo0","DrulCh0,LemmWa0"
Gene Ronzani,4,0,46.0,14.0,31.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.30434782608695654,,,,"HalaGe0,KiesWa0","DrulCh0,McLeRa0"
Babe Ruetz,3,0,31.0,14.0,11.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.45161290322580644,,,,,
Paul Schissler,4,0,46.0,14.0,29.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.30434782608695654,,,,,
Marc Trestman,2,0,32.0,13.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3548387096774194,-11.000000000000002,35.2,23.875,28.75,-4.875,1.25,0.26666666666666666,0.4375,,0.36363636363636365,0.35,0.3333333333333333,0.3684210526315789,0.5,0.2,-0.3125,0.40625,,"['{""team"" : ""CHI"", ""color"" : ""#0B162A""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/TresMa0c_2019.jpg,"BurnJe0,CallBi0,CarsBu0,GranBu0,GrudJo0,HarbJi0,HarbJo0,PaytSe0,PerkRa0,RossBo0,SchoMa0,SeifGe0,TobiVi0,WannDa0","KromAa0,TuckMe0"
Matt Patricia,3,0,43.0,13.0,29.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4418604651162791,-7.400000000000002,47.300000000000004,21.32558,25.83721,-4.5116277,2.9418604,0.38095238095238093,0.5,,0.4166666666666667,0.45161290322580644,0.3333333333333333,0.5,1.0,0.41379310344827586,-0.1564482029598309,0.3023255813953488,,"['{""team"" : ""DET"", ""color"" : ""#0076B6""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/PatrMa0c_2018.jpg,"BeliBi0,SiriNi0","BeveDa0,JohnBe0"
Ben McAdoo,2,0,29.0,13.0,16.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,-1.4000000000000012,31.900000000000002,17.655172,21.137932,-3.4827585,2.1034484,0.46153846153846156,0.5333333333333333,0.0,0.45454545454545453,0.5294117647058824,0.5555555555555556,0.47368421052631576,0.5,0.3333333333333333,-0.04388714733542323,0.4482758620689655,0.0,"['{""team"" : ""NYG"", ""color"" : ""#0B2265""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/McAdBe0c_2017.jpg,"CougTo0,HaslJi0,MarrDo0,MayoJe0,McCaMi0,NolaMi0,RhulMa0,VrabMi0",SpagSt0
Lud Wray,4,0,41.0,13.0,25.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3170731707317073,,,,LeonJi0,
Joe Collier,3,0,31.0,13.0,17.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.41935483870967744,0.0,,,"McPhDi0,MillRe0,RalsJo0,ReevDa0,SabaLo0,SmitJe0",
Tom Fears,4,0,49.0,13.0,34.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2653061224489796,,,,"HeckNo0,KhayEd0,LombVi0,WateBo0,WillJe0","BileEd0,FaulJa0,KhayEd0,RobeJ.0,SmitJe0"
Rich Brooks,2,0,32.0,13.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.40625,,,https://www.pro-football-reference.com/req/20230307/images/headshots/BrooRi0c_2017.jpg,"NolaDi0,ProtTo0,ReevDa0","FoxxJo0,MartMi0"
Arnie Horween,2,0,22.0,13.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5909090909090909,,,,,
Jimmy Phelan,4,0,50.0,13.0,35.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.26,,,,,IsbeCe0
Cap Edwards,3,0,31.0,13.0,11.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.41935483870967744,,,,,
Bull Behman,3,0,40.0,13.0,20.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.325,,,,,
Rube Ursella,3,0,24.0,12.0,8.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.48,,,,,
Ernie Nevers,4,0,41.0,12.0,27.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2926829268292683,,,,,HandPh0
Jack Depler,3,0,38.0,12.0,21.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3157894736842105,,,,,
Lou Rymkus,2,0,20.0,12.0,7.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6,1.0,,,"BlacLi0,GillSi0,GilmHa0,McCaDo0",
Steve Spurrier,2,0,32.0,12.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,-3.6000000000000014,35.2,18.5625,23.03125,-4.46875,2.0625,0.3333333333333333,0.6,,0.375,0.5,0.25,0.6111111111111112,0.5,1.0,-0.1022727272727273,0.375,,"['{""team"" : ""WAS"", ""color"" : ""#5A1414""}']",,,"JackHu0,LewiMa0"
Dick LeBeau,3,0,45.0,12.0,33.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4222222222222222,-9.600000000000001,49.50000000000001,15.177778,23.333334,-8.155556,5.188889,0.43478260869565216,0.4090909090909091,,0.42857142857142855,0.40540540540540543,0.34782608695652173,0.5,0.3333333333333333,0.75,-0.19393939393939394,0.26666666666666666,,"['{""team"" : ""CIN"", ""color"" : ""#FB4F14""}']",,"CoslBr0,CowhBi0,GregFo0,McCoMi0,MulaMi0,StarBa0,TomlMi0,WhisKe0,WillGr0,WychSa0",
Jim Zorn,2,0,32.0,12.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41379310344827586,-6.700000000000001,35.2,16.59375,19.75,-3.15625,1.125,0.3125,0.5384615384615384,,0.3333333333333333,0.47058823529411764,0.45454545454545453,0.3888888888888889,0.0,0.5,-0.19034090909090912,0.375,,"['{""team"" : ""WAS"", ""color"" : ""#5A1414""}']",,"CrenRo0,EricDe0,HaleTo0,HarbJo0,HolmMi0,MoelGa0,RossBo0","BugeJo0,SmitAr0"
Bud Carson,2,0,27.0,12.0,14.0,1,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4444444444444444,0.5,,,"KotiRi0,KushFr0,MackJo0,MalaRa0,NollCh0,VermDi0,WaltJo0","HuntHa0,ShofJi0,TresMa0"
John North,3,0,34.0,11.0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3235294117647059,,,,"BennLe0,GilmHa0,SchmJo0",
Frank Kush,3,0,40.0,11.0,28.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.275,,,,,"CarsBu0,CunnGu0,HuntHa0,VentRi0"
Abe Gibron,3,0,42.0,11.0,30.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2619047619047619,,,,"DoolJi0,HalaGe0,McKaJo0,McPeBi0,NixoMi0",
Lone Star Dietz,2,0,24.0,11.0,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4583333333333333,,,,,
Buster Ramsey,2,0,28.0,11.0,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.39285714285714285,,,,"HandPh0,IsbeCe0,LambCu0,ParkRa0,WilsGe0",
Paul Wiggin,3,0,35.0,11.0,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3142857142857143,,,,"BurnJe0,GranBu0,NolaDi0","BettTo0,ChriJa0"
Tommy Hudspeth,2,0,24.0,11.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4583333333333333,,,,,"BeliBi0,BugeJo0,GlanJe0,HughEd0,ShipKe0"
Steve Spagnuolo,4,0,52.0,11.0,41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43137254901960786,-9.900000000000002,57.2,13.730769,24.384615,-10.653846,6.2211537,0.46153846153846156,0.4,,0.42857142857142855,0.4318181818181818,0.38095238095238093,0.4666666666666667,0.6666666666666666,0.4,-0.1730769230769231,0.21153846153846154,,"['{""team"" : ""LAR"", ""color"" : ""#003594""}', '{""team"" : ""LAR"", ""color"" : ""#003594""}', '{""team"" : ""LAR"", ""color"" : ""#003594""}', '{""team"" : ""NYG"", ""color"" : ""#0B2265""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/SpagSt0c_2017.jpg,"CougTo0,GibbJo0,HarbJo0,McAdBe0,PaytSe0,ReidAn0","GannJo0,McDaJo0,ShurPa0"
Vance Joseph,2,0,32.0,11.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-12.000000000000002,35.2,19.3125,22.84375,-3.53125,0.53125,0.35714285714285715,0.3125,,0.25,0.42857142857142855,0.2727272727272727,0.3684210526315789,0.5,1.0,-0.34090909090909094,0.34375,,"['{""team"" : ""DEN"", ""color"" : ""#002244""}']",,"GaseAd0,KingKl0,KubiGa0,LewiMa0,NolaMi0,PaytSe0,SingMi0","McCoMi1,StudEr0"
Greg Schiano,2,0,32.0,11.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5161290322580645,-0.5000000000000013,35.2,21.15625,24.46875,-3.3125,2.71875,0.4666666666666667,0.5625,,0.5,0.5238095238095238,0.45454545454545453,0.55,0.5,0.5,-0.01420454545454549,0.34375,,"['{""team"" : ""TB"", ""color"" : ""#A71930""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/SchiGr0c_2017.jpg,WannDa0,"DaviBu0,WannDa0"
Scott Linehan,3,0,36.0,11.0,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,-10.200000000000003,39.6,18.694445,26.833334,-8.138889,3.4027777,0.3333333333333333,0.4444444444444444,,0.5,0.3333333333333333,0.38461538461538464,0.391304347826087,0.5,0.42857142857142855,-0.2575757575757576,0.3055555555555556,,"['{""team"" : ""LAR"", ""color"" : ""#003594""}', '{""team"" : ""LAR"", ""color"" : ""#003594""}', '{""team"" : ""LAR"", ""color"" : ""#003594""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/LineSc0c_2018.jpg,"GarrJa0,MoorKe0,SabaNi0,SchwJi0,TiceMi0","HaslJi0,SaunAl0,VentRi0"
Matt Rhule,3,0,38.0,11.0,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39473684210526316,-10.300000000000002,41.800000000000004,19.657894,24.421053,-4.763158,2.7368422,0.25,0.5555555555555556,,0.21428571428571427,0.5,0.38461538461538464,0.4,0.0,0.75,-0.24641148325358855,0.2894736842105263,,"['{""team"" : ""CAR"", ""color"" : ""#0085CA""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/RhulMa0c_2020.jpg,CougTo0,"McAdBe0,TaboCh0,WilkSt0"
Hue Jackson,4,0,56.0,11.0,44.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-14.300000000000002,61.60000000000001,18.321428,26.875,-8.553572,4.705357,0.3333333333333333,0.4642857142857143,,0.42857142857142855,0.3958333333333333,0.38095238095238093,0.4117647058823529,0.0,0.5,-0.23214285714285715,0.19642857142857142,,"['{""team"" : ""CLE"", ""color"" : ""#FF3C00""}', '{""team"" : ""OAK"", ""color"" : ""#000000""}', '{""team"" : ""OAK"", ""color"" : ""#000000""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/JackHu0c_2018.jpg,"CablTo0,HarbJo0,LewiMa0,PetrBo0,SchoMa0,SpurSt0","FassJo0,HaleTo0,KitcFr0,SaunAl0,TaboCh0,WillGr0"
